date,close,volume,open,high,low,year,weekday,change
2014-01-02,150.1,6188202.0000,149.8,152.4769,146.55,2014,3,-0.0021870782894256274
2014-01-03,149.56,4691589.0000,150.0,152.19,148.601,2014,4,-0.003597601598933991
2014-01-06,147.0,5361072.0000,150.0,150.4,145.24,2014,0,-0.017116876170098973
2014-01-07,149.36,5034083.0000,147.62,150.4,145.25,2014,1,0.016054421768707576
2014-01-08,151.28,6154868.0000,148.85,153.7,148.76,2014,2,0.012854847348687649
2014-01-09,147.53,5380624.0000,152.5,153.43,146.85,2014,3,-0.024788471708090957
2014-01-10,145.7199,7445861.0000,148.46,148.9,142.25,2014,4,-0.012269368941910158
2014-01-13,139.34,6314832.0000,145.78,147.0,137.82,2014,0,-0.0437819405585647
2014-01-14,161.27,27558800.0000,140.5,162.0,136.671,2014,1,0.15738481412372618
2014-01-15,164.13,20461310.0000,168.45,172.23,162.1,2014,2,0.017734234513548615
2014-01-16,170.97,11957980.0000,162.5,172.7,162.4,2014,3,0.04167428258088103
2014-01-17,170.01,9205616.0000,170.19,173.2,167.95,2014,4,-0.0056150201789788145
2014-01-21,176.68,9550446.0000,171.24,177.29,170.81,2014,1,0.03923298629492392
2014-01-22,178.56,7021769.0000,177.81,180.319,174.76,2014,2,0.01064070636178399
2014-01-23,181.5,7863768.0000,177.23,182.38,173.42,2014,3,0.016465053763440846
2014-01-24,174.6,7684134.0000,177.85,180.48,173.531,2014,4,-0.038016528925619866
2014-01-27,169.62,8714715.0000,175.16,177.92,164.71,2014,0,-0.028522336769759394
2014-01-28,178.38,6090396.0000,171.5,178.98,171.0,2014,1,0.05164485320127338
2014-01-29,175.23,5934083.0000,175.3,179.09,173.131,2014,2,-0.017658930373360273
2014-01-30,182.84,8562363.0000,178.0,184.78,177.01,2014,3,0.04342863664897571
2014-01-31,181.41,6507957.0000,178.85,186.0,178.5146,2014,4,-0.007821045723036572
2014-02-03,177.11,6764261.0000,182.89,184.8797,175.16,2014,0,-0.02370321371478961
2014-02-04,178.73,4685739.0000,180.7,181.6,176.2,2014,1,0.009146857884930134
2014-02-05,174.42,7267674.0000,178.3,180.59,169.36,2014,2,-0.024114586247412313
2014-02-06,178.38,5840728.0000,176.3,180.11,176.0,2014,3,0.02270381836945309
2014-02-07,186.53,8951247.0000,181.01,186.63,179.6,2014,4,0.0456889785850432
2014-02-10,196.56,12963450.0000,189.34,199.3,189.32,2014,0,0.053771511285047986
2014-02-11,196.62,10681830.0000,198.97,202.2,192.7,2014,1,0.0003052503052503168
2014-02-12,195.32,5171888.0000,195.78,198.269,194.32,2014,2,-0.0066117383785983695
2014-02-13,199.63,8024948.0000,193.34,202.72,193.25,2014,3,0.022066352652058172
2014-02-14,198.23,6164371.0000,198.1,201.88,197.0,2014,4,-0.00701297400190355
2014-02-18,203.7,9327414.0000,205.244,206.0,201.3601,2014,1,0.027594208747414615
2014-02-19,193.64,16038700.0000,203.7,203.7,193.41,2014,2,-0.049386352479135996
2014-02-20,209.97,18000940.0000,215.01,215.21,206.27,2014,3,0.08433174963850451
2014-02-21,209.6,7817352.0000,211.64,213.98,209.19,2014,4,-0.0017621564985474331
2014-02-24,217.65,8286273.0000,208.76,218.36,208.32,2014,0,0.038406488549618374
2014-02-25,248.0,32648710.0000,230.0,259.2,228.45,2014,1,0.13944406156673556
2014-02-26,253.0,24535130.0000,258.58,265.0,247.5,2014,2,0.020161290322580645
2014-02-27,252.54,17939220.0000,261.25,261.9,248.33,2014,3,-0.0018181818181818496
2014-02-28,244.81,14585150.0000,249.65,252.68,242.55,2014,4,-0.030609012433673834
2014-03-03,250.56,13083260.0000,237.26,251.65,234.99,2014,0,0.023487602630611493
2014-03-04,254.84,8739446.0000,258.48,260.0,252.83,2014,1,0.01708173690932312
2014-03-05,252.66,5932037.0000,256.72,256.99,251.8,2014,2,-0.008554387066394628
2014-03-06,252.94,7356920.0000,254.14,257.5,249.45,2014,3,0.0011082086598591036
2014-03-07,246.21,7806564.0000,252.94,254.85,244.41,2014,4,-0.02660710049814181
2014-03-10,238.84,7725236.0000,242.7,243.0,236.06,2014,0,-0.029933796352707057
2014-03-11,234.41,8792986.0000,236.5,244.6,232.4262,2014,1,-0.018547981912577487
2014-03-12,241.49,9779276.0000,231.5,247.5,231.11,2014,2,0.030203489612217964
2014-03-13,237.79,6223150.0000,243.79,244.19,234.0,2014,3,-0.015321545405606927
2014-03-14,230.97,8254035.0000,235.29,236.9365,228.32,2014,4,-0.028680768745531743
2014-03-17,233.98,5898403.0000,234.95,237.93,230.5,2014,0,0.013031995497250686
2014-03-18,240.04,6231210.0000,236.95,241.5,235.02,2014,1,0.02589964954269597
2014-03-19,235.84,5063434.0000,241.39,241.55,233.51,2014,2,-0.017497083819363393
2014-03-20,234.91,3811031.0000,236.16,239.25,233.36,2014,3,-0.003943351424694737
2014-03-21,228.89,8214207.0000,236.02,236.2,227.5,2014,4,-0.025626835809458987
2014-03-24,220.17,11327430.0000,229.75,229.9,210.27,2014,0,-0.03809690244222115
2014-03-25,220.44,7852386.0000,224.14,227.05,217.9,2014,1,0.0012263251124131817
2014-03-26,212.96,6886279.0000,221.95,222.6,211.3501,2014,2,-0.03393213572854287
2014-03-27,207.32,9493537.0000,212.37,213.6,203.0,2014,3,-0.026483846731780683
2014-03-28,212.37,9666658.0000,212.8,216.72,210.27,2014,4,0.024358479644993304
2014-03-31,208.45,8367389.0000,216.5,216.75,206.39,2014,0,-0.018458350991194687
2014-04-01,216.97,7353574.0000,209.02,218.16,208.58,2014,1,0.04087311105780768
2014-04-02,230.29,10738310.0000,220.0,230.89,218.05,2014,2,0.06139097571092775
2014-04-03,225.4,10908080.0000,230.3,235.73,222.0,2014,3,-0.02123409613964995
2014-04-04,212.225,11320310.0000,226.01,228.27,211.25,2014,4,-0.058451641526175734
2014-04-07,207.52,9828543.0000,205.81,216.2,203.51,2014,0,-0.022169866886559003
2014-04-08,215.46,6874813.0000,210.05,216.4899,206.42,2014,1,0.03826137239784116
2014-04-09,216.93,5139881.0000,216.76,218.45,210.89,2014,2,0.006822612085769975
2014-04-10,204.19,7187816.0000,216.82,217.5,203.7901,2014,3,-0.058728622136173
2014-04-11,203.78,9065584.0000,200.61,207.0,198.6,2014,4,-0.002007933787159002
2014-04-14,198.09,7685123.0000,207.6,208.44,194.41,2014,0,-0.027922269113750113
2014-04-15,193.91,13653420.0000,199.09,199.29,184.32,2014,1,-0.021101519511333267
2014-04-16,199.11,7191261.0000,197.0,199.99,190.82,2014,2,0.02681656438553977
2014-04-17,198.12,5924244.0000,199.61,202.29,194.08,2014,3,-0.004972125960524379
2014-04-21,204.38,5253883.0000,197.08,206.2,194.0,2014,0,0.03159701191197249
2014-04-22,218.64,9794687.0000,206.36,219.33,205.01,2014,1,0.0697719933457285
2014-04-23,207.99,7268439.0000,216.33,216.74,207.0,2014,2,-0.04871020856201966
2014-04-24,207.86,5491680.0000,210.81,212.8,203.2,2014,3,-0.0006250300495215897
2014-04-25,199.85,6981460.0000,202.0,206.7,197.65,2014,4,-0.03853555277590695
2014-04-28,198.51,7033657.0000,200.0,203.7899,190.5,2014,0,-0.006705028771578701
2014-04-29,206.92,5777233.0000,198.21,207.149,195.5301,2014,1,0.04236562389804038
2014-04-30,207.89,4432163.0000,203.6,208.16,201.28,2014,2,0.004687802049101097
2014-05-01,207.73,5435136.0000,207.08,214.02,205.69,2014,3,-0.0007696377892154341
2014-05-02,210.91,4082110.0000,208.6,211.36,206.52,2014,4,0.015308332932171603
2014-05-05,216.61,5141376.0000,209.48,217.69,208.52,2014,0,0.027025745578682932
2014-05-06,207.28,5620063.0000,216.6,218.6596,206.85,2014,1,-0.04307280365634095
2014-05-07,201.35,9790232.0000,209.64,210.2,197.25,2014,2,-0.028608645310690885
2014-05-08,178.59,20019100.0000,182.0,194.4,178.0,2014,3,-0.11303700024832378
2014-05-09,182.26,8479005.0000,179.86,183.4,177.22,2014,4,0.020549862814267246
2014-05-12,184.67,6993022.0000,183.87,187.19,179.88,2014,0,0.013222868429715772
2014-05-13,190.16,7084879.0000,183.76,191.34,183.0,2014,1,0.029728705258027885
2014-05-14,190.62,5406485.0000,188.95,193.48,187.1,2014,2,0.002419015565839335
2014-05-15,188.59,6034175.0000,189.98,192.6599,185.3,2014,3,-0.010649459657958247
2014-05-16,191.56,4483793.0000,188.95,192.04,187.72,2014,4,0.015748449016384742
2014-05-19,196.09,4561228.0000,190.72,196.89,190.0,2014,0,0.023647943203173948
2014-05-20,195.3,5543292.0000,196.94,199.33,193.0701,2014,1,-0.004028762303024081
2014-05-21,199.45,5279959.0000,196.18,199.87,194.79,2014,2,0.02124935995903726
2014-05-22,204.88,6211225.0000,200.35,206.88,199.5604,2014,3,0.02722486838806722
2014-05-23,207.3,4006375.0000,204.53,207.76,202.5,2014,4,0.011811792268645139
2014-05-27,211.56,5341031.0000,208.52,213.87,207.7,2014,1,0.02054992764109981
2014-05-28,210.24,5493348.0000,210.02,212.77,205.26,2014,2,-0.006239364719228555
2014-05-29,210.24,3689058.0000,210.57,212.49,207.72,2014,3,0.0
2014-05-30,207.77,5575300.0000,210.3,214.8,207.02,2014,4,-0.011748477929984773
2014-06-02,204.7,4652328.0000,207.33,209.35,201.67,2014,0,-0.014775954180103102
2014-06-03,204.94,3851031.0000,203.49,208.0,202.59,2014,1,0.0011724474841231516
2014-06-04,203.99,3426272.0000,204.35,206.26,200.396,2014,2,-0.004635503074070404
2014-06-05,206.9,4050298.0000,204.47,209.2,204.05,2014,3,0.01426540516691993
2014-06-06,208.171,3072420.0000,209.75,210.81,207.18,2014,4,0.006143064282261897
2014-06-09,205.31,2797244.0000,207.95,209.99,204.2,2014,0,-0.013743508942167689
2014-06-10,202.3,3512577.0000,204.43,206.97,201.55,2014,1,-0.014660756904193615
2014-06-11,204.47,3972835.0000,201.5,205.0,199.251,2014,2,0.010726643598615854
2014-06-12,203.52,5990869.0000,205.1,209.88,202.71,2014,3,-0.004646158360639647
2014-06-13,206.42,3538580.0000,204.78,206.79,201.584,2014,4,0.014249213836477875
2014-06-16,224.61,13179430.0000,206.76,225.49,206.26,2014,0,0.08812130607499287
2014-06-17,231.67,13245010.0000,224.11,235.54,222.85,2014,1,0.03143226036240583
2014-06-18,227.12,6935728.0000,231.5,231.71,226.12,2014,2,-0.019640005179781515
2014-06-19,227.79,8787412.0000,228.88,235.31,227.0,2014,3,0.002949982388164792
2014-06-20,229.59,4833831.0000,228.52,231.29,226.2,2014,4,0.007902015013828577
2014-06-23,237.22,7786840.0000,229.51,238.99,228.22,2014,0,0.0332331547541269
2014-06-24,232.5,8072941.0000,238.97,241.88,231.6278,2014,1,-0.01989714189360087
2014-06-25,236.891,5797647.0000,233.05,237.55,230.24,2014,2,0.018886021505376306
2014-06-26,235.6,5115863.0000,237.17,240.4,234.211,2014,3,-0.005449763815425647
2014-06-27,239.06,5630478.0000,234.69,240.0,234.5001,2014,4,0.014685908319185094
2014-06-30,240.06,4827429.0000,239.55,244.49,239.0,2014,0,0.004183050280264369
2014-07-01,239.72,4335572.0000,242.46,243.44,238.7,2014,1,-0.0014163125885195509
2014-07-02,229.425,8023360.0000,240.66,242.33,227.07,2014,2,-0.042945936926414095
2014-07-03,229.25,5166716.0000,231.29,231.8984,224.0,2014,3,-0.0007627765064836498
2014-07-07,222.66,5890031.0000,227.5,229.78,220.4,2014,0,-0.028745910577971663
2014-07-08,219.07,7835876.0000,218.65,220.96,214.27,2014,1,-0.016123237222671352
2014-07-09,223.06,4109200.0000,221.27,224.22,219.21,2014,2,0.018213356461405074
2014-07-10,219.46,4860182.0000,217.18,222.22,216.04,2014,3,-0.016139155384201534
2014-07-11,218.13,3299420.0000,220.61,221.6,217.6,2014,4,-0.006060329900665326
2014-07-14,226.7,7197985.0000,219.99,228.79,215.4502,2014,0,0.039288497684866794
2014-07-15,219.58,5714611.0000,226.73,227.65,218.1,2014,1,-0.0314071460079399
2014-07-16,217.16,4041669.0000,221.82,224.8,216.82,2014,2,-0.011021040167592748
2014-07-17,215.4,4647517.0000,216.16,220.55,213.6,2014,3,-0.0081046233192116
2014-07-18,220.0201,4251431.0000,215.95,221.21,215.93,2014,4,0.02144893221912724
2014-07-21,220.54,3820853.0000,217.25,223.21,216.72,2014,0,0.0023629659290218415
2014-07-22,219.58,2726970.0000,222.19,223.3,219.1113,2014,1,-0.0043529518454701165
2014-07-23,222.49,3076389.0000,220.01,224.75,219.43,2014,2,0.013252573094088699
2014-07-24,223.54,3112168.0000,223.25,225.1,220.8,2014,3,0.004719313227560713
2014-07-25,223.57,3086412.0000,222.72,226.97,221.75,2014,4,0.00013420416927619727
2014-07-28,224.82,6500081.0000,224.25,232.0,221.402,2014,0,0.0055910900389139866
2014-07-29,225.01,3379790.0000,226.61,228.3,224.86,2014,1,0.000845120540877136
2014-07-30,228.92,4913849.0000,221.92,229.6,221.04,2014,2,0.0173770054664237
2014-07-31,223.3,7578882.0000,229.26,231.4,221.5,2014,3,-0.024550061156735876
2014-08-01,233.27,11890160.0000,226.09,237.5,226.0,2014,4,0.04464845499328257
2014-08-04,238.52,5958085.0000,234.38,240.5,233.27,2014,0,0.02250610880096026
2014-08-05,238.49,5374539.0000,237.47,242.99,235.69,2014,1,-0.00012577561630052465
2014-08-06,248.9301,9215111.0000,238.9,251.42,238.58,2014,2,0.043775839657847294
2014-08-07,252.39,7446499.0000,250.12,256.688,249.12,2014,3,0.013899082513524785
2014-08-08,248.13,5087861.0000,251.16,251.76,246.5,2014,4,-0.01687864019969092
2014-08-11,259.32,8062178.0000,255.48,263.74,255.0,2014,0,0.04509732801354128
2014-08-12,259.96,6375347.0000,258.08,260.3,254.5801,2014,1,0.002467993213018612
2014-08-13,260.31,6896614.0000,262.01,265.64,259.61,2014,2,0.0013463609786121817
2014-08-14,261.38,4116762.0000,262.49,263.0,256.5,2014,3,0.004110483654104695
2014-08-15,262.01,3855470.0000,261.48,262.09,258.5,2014,4,0.002410283877878933
2014-08-18,259.94,5830865.0000,263.25,267.26,259.75,2014,0,-0.007900461814434538
2014-08-19,256.76,5332746.0000,258.87,259.33,251.62,2014,1,-0.012233592367469442
2014-08-20,255.71,3012856.0000,254.67,258.74,253.0,2014,2,-0.0040894220283532595
2014-08-21,254.34,2910671.0000,256.52,258.8,253.26,2014,3,-0.005357631692151282
2014-08-22,256.78,2833061.0000,254.54,256.9499,252.61,2014,4,0.009593457576472317
2014-08-25,262.55,4304272.0000,258.19,263.68,258.19,2014,0,0.02247059739855144
2014-08-26,261.74,3812541.0000,264.98,265.5,261.66,2014,1,-0.0030851266425442857
2014-08-27,263.25,2983830.0000,263.5,264.24,260.29,2014,2,0.005769083823641747
2014-08-28,263.86,2843648.0000,261.89,264.48,261.64,2014,3,0.002317188983855702
2014-08-29,269.7,6436176.0000,268.7,272.0,267.51,2014,4,0.02213294929129074
2014-09-02,284.12,9782339.0000,275.5,284.89,274.3,2014,1,0.05346681497960703
2014-09-03,281.19,6766420.0000,287.67,288.0,280.1,2014,2,-0.010312543995494885
2014-09-04,286.04,8266173.0000,284.01,291.42,280.4,2014,3,0.01724812404424063
2014-09-05,277.39,11163820.0000,282.55,282.9,272.51,2014,4,-0.030240525800587448
2014-09-08,282.11,5495160.0000,277.62,284.88,277.5227,2014,0,0.017015753992573733
2014-09-09,278.48,4556123.0000,282.99,285.49,277.0,2014,1,-0.012867321257665433
2014-09-10,281.1,3776593.0000,279.5,281.41,273.66,2014,2,0.009408216029876487
2014-09-11,280.31,3761617.0000,280.46,284.79,278.63,2014,3,-0.0028103877623622212
2014-09-12,279.2,3323300.0000,280.5,282.39,277.0,2014,4,-0.003959901537583439
2014-09-15,253.86,16433840.0000,274.37,274.4,249.13,2014,0,-0.09075931232091682
2014-09-16,260.74,8297454.0000,255.15,262.46,252.42,2014,1,0.02710155203655556
2014-09-17,261.38,5172994.0000,262.41,264.7,259.5,2014,2,0.002454552427705708
2014-09-18,263.82,3689477.0000,263.36,265.6,262.32,2014,3,0.009335067717499418
2014-09-19,259.32,6800975.0000,257.99,261.43,255.27,2014,4,-0.017057084375710713
2014-09-22,250.03,8209186.0000,255.0,256.02,244.71,2014,0,-0.03582446398272402
2014-09-23,250.41,5656567.0000,245.22,253.8,245.0,2014,1,0.0015198176218853556
2014-09-24,252.14,3745005.0000,251.12,252.84,247.04,2014,2,0.006908669781558204
2014-09-25,246.95,4832853.0000,252.52,254.96,246.1,2014,3,-0.020583802649321796
2014-09-26,246.6,3794912.0000,248.25,249.73,246.07,2014,4,-0.0014172909495849132
2014-09-29,245.26,4851868.0000,244.0,248.64,241.38,2014,0,-0.005433901054339024
2014-09-30,242.68,4236096.0000,246.92,247.65,240.1249,2014,1,-0.010519448748267081
2014-10-01,240.24,5940566.0000,242.2,242.66,235.65,2014,2,-0.01005439261579033
2014-10-02,251.42,8988300.0000,250.2,252.79,245.36,2014,3,0.046536796536796446
2014-10-03,255.21,5403599.0000,253.06,256.5,251.033,2014,4,0.015074377535597887
2014-10-06,260.62,7706193.0000,259.13,262.49,257.8,2014,0,0.021198228909525475
2014-10-07,259.57,4478558.0000,258.53,261.46,255.73,2014,1,-0.0040288542705855706
2014-10-08,259.28,5046873.0000,260.1,262.88,252.64,2014,2,-0.0011172323458027524
2014-10-09,257.01,7339097.0000,262.25,265.54,254.4,2014,3,-0.008755013884603449
2014-10-10,236.91,12885920.0000,244.64,245.89,235.2,2014,4,-0.07820707365472158
2014-10-13,224.59,11251400.0000,238.57,238.9628,221.0,2014,0,-0.0520028702882951
2014-10-14,227.06,7099492.0000,228.25,232.47,223.0,2014,1,0.010997818246582657
2014-10-15,229.7,9118331.0000,220.0,230.99,217.32,2014,2,0.01162688276226542
2014-10-16,226.35,5393830.0000,219.72,229.92,219.1,2014,3,-0.014584240313452306
2014-10-17,227.48,10547970.0000,233.38,234.77,226.55,2014,4,0.004992268610558849
2014-10-20,230.47,3489785.0000,226.72,232.4,225.51,2014,0,0.013144012660453707
2014-10-21,235.34,4106596.0000,234.27,235.39,230.8,2014,1,0.021130732850262526
2014-10-22,231.1,4116243.0000,233.19,237.39,230.56,2014,2,-0.01801648678507695
2014-10-23,235.29,3486305.0000,234.655,236.28,232.0,2014,3,0.018130679359584585
2014-10-24,235.24,3458805.0000,236.27,237.8,231.2,2014,4,-0.0002125037188150068
2014-10-27,221.67,9532988.0000,234.25,234.61,220.31,2014,0,-0.0576857677265772
2014-10-28,242.77,10443900.0000,229.6,244.6,228.25,2014,1,0.09518653854829262
2014-10-29,238.1,4961013.0000,241.13,241.5,235.64,2014,2,-0.019236314206862528
2014-10-30,238.66,3225881.0000,238.14,240.5,235.06,2014,3,0.002351952960940791
2014-10-31,241.7,3765160.0000,242.51,243.12,238.75,2014,4,0.012737785971675153
2014-11-03,242.59,4203208.0000,243.0,247.56,241.32,2014,0,0.0036822507240381252
2014-11-04,238.93,3673632.0000,240.49,242.35,236.53,2014,1,-0.015087184137845733
2014-11-05,230.97,8497418.0000,241.0,241.36,230.53,2014,2,-0.033315196919599915
2014-11-06,241.22,15336550.0000,234.49,246.69,228.5,2014,3,0.044378057756418586
2014-11-07,240.2,5154893.0000,242.19,242.8399,237.2,2014,4,-0.004228505099079721
2014-11-10,241.93,4563814.0000,239.11,242.88,236.8,2014,0,0.007202331390507986
2014-11-11,251.08,7946898.0000,242.55,251.82,242.0,2014,1,0.03782085727276487
2014-11-12,249.1,5861639.0000,249.72,252.34,245.58,2014,2,-0.007885932770431807
2014-11-13,251.7,6230288.0000,250.62,255.75,250.25,2014,3,0.01043757527097549
2014-11-14,258.68,6093385.0000,250.0,258.85,248.5,2014,4,0.02773142630115224
2014-11-17,253.98,4017356.0000,257.49,259.0,252.02,2014,0,-0.018169166537807396
2014-11-18,257.7,4467427.0000,255.86,259.99,255.51,2014,1,0.014646822584455465
2014-11-19,247.74,7912956.0000,250.61,251.88,245.6,2014,2,-0.03864959254947606
2014-11-20,248.71,3583496.0000,247.95,250.93,246.0,2014,3,0.0039153951723581125
2014-11-21,242.78,7462672.0000,252.21,252.78,242.17,2014,4,-0.023843030034980527
2014-11-24,246.72,4780202.0000,245.2,247.6,240.64,2014,0,0.01622868440563472
2014-11-25,248.09,3154710.0000,247.35,249.72,246.0905,2014,1,0.005552853437094701
2014-11-26,248.44,1980832.0000,248.34,249.0,246.6003,2014,2,0.0014107783465677549
2014-11-28,244.52,2119688.0000,245.35,246.6899,242.52,2014,4,-0.015778457575269633
2014-12-01,231.64,8603799.0000,241.16,242.47,229.01,2014,0,-0.05267462784230338
2014-12-02,231.43,5871559.0000,234.57,234.88,228.0,2014,1,-0.0009065791745811585
2014-12-03,229.3,5299675.0000,226.25,229.72,225.5,2014,2,-0.009203646891068553
2014-12-04,228.28,3862801.0000,228.6,230.9,227.81,2014,3,-0.00444832097688622
2014-12-05,223.71,6061390.0000,228.67,229.389,222.26,2014,4,-0.0200192745750832
2014-12-08,214.36,9217376.0000,221.54,224.86,212.34,2014,0,-0.04179518126145453
2014-12-09,216.89,9427065.0000,209.34,217.7294,204.27,2014,1,0.01180257510729601
2014-12-10,209.84,7308173.0000,214.13,216.77,207.7,2014,2,-0.03250495642952641
2014-12-11,208.88,6684459.0000,210.53,215.43,208.23,2014,3,-0.004574914220358406
2014-12-12,207.0,7167174.0000,204.82,211.68,204.5,2014,4,-0.009000382995021042
2014-12-15,204.04,5195647.0000,209.29,209.8,202.67,2014,0,-0.014299516908212599
2014-12-16,197.81,8416179.0000,200.89,203.68,195.37,2014,1,-0.0305332287786708
2014-12-17,205.82,7363036.0000,193.06,206.65,192.65,2014,2,0.04049340276022441
2014-12-18,218.26,7465122.0000,212.38,218.44,211.8,2014,3,0.0604411621805461
2014-12-19,219.29,6902061.0000,220.19,220.4,214.5,2014,4,0.004719142307339875
2014-12-22,222.6,4802547.0000,220.0,224.06,218.26,2014,0,0.015094167540699541
2014-12-23,220.97,4509545.0000,223.81,224.315,219.5242,2014,1,-0.007322551662174283
2014-12-24,222.26,1333518.0000,219.77,222.5,219.25,2014,2,0.005837896547042549
2014-12-26,227.82,3324437.0000,221.51,228.5,221.5,2014,4,0.02501574732295511
2014-12-29,225.71,2802982.0000,226.9,227.91,224.02,2014,0,-0.00926169783162139
2014-12-30,222.23,2898272.0000,223.99,225.654,221.4,2014,1,-0.01541801426609374
2014-12-31,222.41,2392947.0000,223.09,225.68,222.25,2014,2,0.000809971650992246
